meter_reading,timestamp,air_temperature,dew_temperature,sea_level_pressure,wind_direction,wind_speed,month,day,hour
597.0,2016-10-08 17:00:00,18.9,16.1,1017.8,40.0,1.5,10,8,17
610.0,2016-10-08 18:00:00,18.9,16.7,1017.0,80.0,1.5,10,8,18
607.0,2016-10-08 19:00:00,18.9,17.2,1016.0,70.0,2.1,10,8,19
626.0,2016-10-08 20:00:00,18.9,17.8,1015.3,50.0,2.1,10,8,20
589.0,2016-10-08 21:00:00,18.9,17.8,1016.2941885647716,0.0,0.0,10,8,21
635.0,2016-10-08 22:00:00,18.9,17.2,1016.0,360.0,2.6,10,8,22
608.0,2016-10-08 23:00:00,18.3,17.2,1015.8,40.0,2.1,10,8,23
621.0,2016-10-09 00:00:00,18.3,16.7,1014.7,40.0,2.1,10,9,0
601.0,2016-10-09 01:00:00,17.8,16.7,1014.6,60.0,2.1,10,9,1
627.0,2016-10-09 02:00:00,17.8,16.7,1015.5,0.0,0.0,10,9,2
580.0,2016-10-09 03:00:00,17.2,16.1,1015.2,330.0,2.6,10,9,3
606.0,2016-10-09 04:00:00,17.2,16.1,1014.8,340.0,3.6,10,9,4
606.0,2016-10-09 05:00:00,17.2,16.1,1014.0,20.0,2.1,10,9,5
616.0,2016-10-09 06:00:00,17.2,16.1,1013.8,350.0,3.1,10,9,6
624.0,2016-10-09 07:00:00,17.2,14.4,1013.4,10.0,5.1,10,9,7
630.0,2016-10-09 08:00:00,15.6,12.8,1013.3,20.0,2.6,10,9,8
642.0,2016-10-09 09:00:00,15.0,12.8,1014.5,350.0,2.6,10,9,9
611.0,2016-10-09 10:00:00,13.9,12.2,1013.3,10.0,5.7,10,9,10
571.0,2016-10-09 11:00:00,13.9,12.2,1014.2,360.0,5.1,10,9,11
601.0,2016-10-09 12:00:00,12.8,10.6,1014.9,10.0,4.6,10,9,12
584.0,2016-10-09 13:00:00,11.7,9.4,1014.8,10.0,7.2,10,9,13
578.0,2016-10-09 14:00:00,11.1,8.9,1015.2,40.0,3.1,10,9,14
594.0,2016-10-09 15:00:00,10.6,8.3,1015.6,10.0,4.6,10,9,15
591.0,2016-10-09 16:00:00,10.6,7.8,1015.3,10.0,5.1,10,9,16
578.0,2016-10-09 17:00:00,11.7,7.8,1015.2,360.0,4.1,10,9,17
569.0,2016-10-09 18:00:00,13.9,6.7,1014.2,10.0,5.7,10,9,18
581.0,2016-10-09 19:00:00,15.6,6.1,1014.0,10.0,6.7,10,9,19
590.0,2016-10-09 20:00:00,17.2,4.4,1014.8,10.0,7.2,10,9,20
611.0,2016-10-09 21:00:00,17.2,3.9,1015.0,360.0,9.3,10,9,21
600.0,2016-10-09 22:00:00,16.1,3.3,1015.9,350.0,9.3,10,9,22
600.0,2016-10-09 23:00:00,14.4,3.9,1016.4,350.0,5.1,10,9,23
607.0,2016-10-10 00:00:00,13.3,3.3,1017.2,350.0,4.6,10,10,0
632.0,2016-10-10 01:00:00,13.9,2.8,1017.6,350.0,9.8,10,10,1
594.0,2016-10-10 02:00:00,12.2,2.8,1018.7,340.0,5.7,10,10,2
616.0,2016-10-10 03:00:00,11.7,2.8,1019.0,340.0,6.2,10,10,3
606.0,2016-10-10 04:00:00,11.1,2.2,1018.9,350.0,5.7,10,10,4
594.0,2016-10-10 05:00:00,10.6,2.2,1019.3,340.0,3.6,10,10,5
563.0,2016-10-10 06:00:00,10.0,1.7,1020.0,350.0,5.7,10,10,6
563.0,2016-10-10 07:00:00,9.4,1.1,1020.3,340.0,5.7,10,10,7
587.0,2016-10-10 08:00:00,8.9,0.6,1020.5,340.0,5.7,10,10,8
556.0,2016-10-10 09:00:00,8.3,0.6,1021.1,350.0,7.2,10,10,9
552.0,2016-10-10 10:00:00,7.8,0.6,1021.5,350.0,6.2,10,10,10
549.0,2016-10-10 11:00:00,7.2,0.6,1022.3,350.0,4.6,10,10,11
515.0,2016-10-10 12:00:00,7.8,0.6,1023.0,350.0,4.6,10,10,12
503.0,2016-10-10 13:00:00,9.4,0.0,1023.7,350.0,7.7,10,10,13
474.0,2016-10-10 14:00:00,11.7,0.0,1024.3,360.0,6.2,10,10,14
496.0,2016-10-10 15:00:00,12.8,-1.7,1024.4,10.0,6.2,10,10,15
469.0,2016-10-10 16:00:00,15.0,-2.2,1024.6,360.0,8.2,10,10,16
475.0,2016-10-10 17:00:00,16.1,-2.2,1024.3,350.0,7.2,10,10,17
496.0,2016-10-10 18:00:00,16.7,-3.3,1023.9,330.0,6.2,10,10,18
500.0,2016-10-10 19:00:00,17.2,-3.3,1023.8,320.0,5.1,10,10,19
477.0,2016-10-10 20:00:00,17.8,-3.3,1024.0,350.0,7.2,10,10,20
555.0,2016-10-10 21:00:00,17.2,-2.8,1023.9,350.0,3.1,10,10,21
518.0,2016-10-10 22:00:00,16.1,-2.8,1024.4,360.0,5.1,10,10,22
501.0,2016-10-10 23:00:00,12.8,-1.1,1024.8,360.0,3.1,10,10,23
531.0,2016-10-11 00:00:00,12.2,-1.1,1026.0,0.0,0.0,10,11,0
530.0,2016-10-11 01:00:00,10.6,-0.6,1026.7,310.0,2.1,10,11,1
524.0,2016-10-11 02:00:00,8.9,0.6,1027.3,186.1476210473924,2.1,10,11,2
528.0,2016-10-11 03:00:00,8.9,0.6,1028.0,350.0,3.1,10,11,3
566.0,2016-10-11 04:00:00,8.3,0.6,1028.4,340.0,3.6,10,11,4
556.0,2016-10-11 05:00:00,6.7,1.1,1028.7,340.0,3.1,10,11,5
564.0,2016-10-11 06:00:00,6.1,0.6,1029.0,10.0,2.6,10,11,6
548.0,2016-10-11 07:00:00,6.1,0.6,1029.1,360.0,3.1,10,11,7
547.0,2016-10-11 08:00:00,5.6,0.6,1029.3,360.0,2.6,10,11,8
565.0,2016-10-11 09:00:00,5.0,0.6,1029.4,360.0,3.1,10,11,9
551.0,2016-10-11 10:00:00,5.0,0.6,1030.1,360.0,2.6,10,11,10
576.0,2016-10-11 11:00:00,5.0,0.6,1030.5,350.0,3.1,10,11,11
568.0,2016-10-11 12:00:00,5.6,1.1,1030.7,350.0,2.1,10,11,12
574.0,2016-10-11 13:00:00,9.4,2.2,1031.2,40.0,3.1,10,11,13
574.0,2016-10-11 14:00:00,11.7,2.2,1031.2,186.1476210473924,2.1,10,11,14
567.0,2016-10-11 15:00:00,13.3,1.1,1031.1,80.0,2.6,10,11,15
528.0,2016-10-11 16:00:00,15.0,1.1,1031.2,0.0,0.0,10,11,16
524.0,2016-10-11 17:00:00,16.1,1.1,1030.8,186.1476210473924,2.1,10,11,17
516.0,2016-10-11 18:00:00,16.7,2.2,1030.0,70.0,2.6,10,11,18
554.0,2016-10-11 19:00:00,17.2,1.7,1029.2,170.0,1.5,10,11,19
531.0,2016-10-11 20:00:00,17.8,3.3,1028.8,50.0,2.1,10,11,20
529.0,2016-10-11 21:00:00,17.8,3.3,1028.8,90.0,1.5,10,11,21
517.0,2016-10-11 22:00:00,15.6,3.9,1028.5,90.0,2.1,10,11,22
574.0,2016-10-11 23:00:00,13.3,5.6,1028.7,80.0,2.6,10,11,23
603.0,2016-10-12 00:00:00,11.1,6.7,1028.7,110.0,1.5,10,12,0
592.0,2016-10-12 01:00:00,11.1,7.2,1029.0,0.0,0.0,10,12,1
586.0,2016-10-12 02:00:00,10.0,7.2,1029.0,0.0,0.0,10,12,2
569.0,2016-10-12 03:00:00,9.4,7.2,1028.9,30.0,2.1,10,12,3
587.0,2016-10-12 04:00:00,10.0,7.2,1028.4,0.0,0.0,10,12,4
590.0,2016-10-12 05:00:00,8.9,6.7,1028.5,340.0,2.1,10,12,5
574.0,2016-10-12 06:00:00,8.3,6.7,1028.6,330.0,2.6,10,12,6
599.0,2016-10-12 07:00:00,7.8,6.7,1028.2,350.0,1.5,10,12,7
574.0,2016-10-12 08:00:00,7.8,6.1,1027.7,360.0,1.5,10,12,8
610.0,2016-10-12 09:00:00,7.2,5.6,1027.7,340.0,1.5,10,12,9
608.0,2016-10-12 10:00:00,6.1,5.0,1027.4,0.0,0.0,10,12,10
620.0,2016-10-12 11:00:00,6.7,5.0,1027.1,340.0,1.5,10,12,11
594.0,2016-10-12 12:00:00,7.8,6.7,1027.4,350.0,2.1,10,12,12
613.0,2016-10-12 13:00:00,11.1,8.9,1027.8,340.0,2.1,10,12,13
622.0,2016-10-12 14:00:00,15.0,10.6,1027.8,186.1476210473924,1.5,10,12,14
577.0,2016-10-12 15:00:00,17.2,10.0,1027.5,130.0,2.1,10,12,15
575.0,2016-10-12 16:00:00,17.8,8.9,1027.1,260.0,2.6,10,12,16
625.0,2016-10-12 17:00:00,18.3,8.9,1026.2,230.0,1.5,10,12,17
625.0,2016-10-12 18:00:00,18.9,9.4,1025.1,186.1476210473924,2.1,10,12,18
625.0,2016-10-12 19:00:00,19.4,8.9,1024.2,180.0,3.1,10,12,19
578.0,2016-10-12 20:00:00,19.4,9.4,1023.6,190.0,2.1,10,12,20
610.0,2016-10-12 21:00:00,18.9,9.4,1022.9,190.0,2.6,10,12,21
617.0,2016-10-12 22:00:00,18.9,9.4,1022.7,180.0,2.1,10,12,22
604.0,2016-10-12 23:00:00,15.6,10.0,1022.7,130.0,3.1,10,12,23
591.0,2016-10-13 00:00:00,14.4,10.6,1022.9,140.0,3.1,10,13,0
599.0,2016-10-13 01:00:00,12.8,10.0,1022.8,130.0,2.1,10,13,1
593.0,2016-10-13 02:00:00,12.2,10.0,1022.6,0.0,0.0,10,13,2
577.0,2016-10-13 03:00:00,11.7,9.4,1022.3,0.0,0.0,10,13,3
571.0,2016-10-13 04:00:00,10.6,8.3,1021.7,0.0,0.0,10,13,4
578.0,2016-10-13 05:00:00,9.4,8.3,1021.2,340.0,1.5,10,13,5
563.0,2016-10-13 06:00:00,8.9,7.8,1020.8,330.0,2.1,10,13,6
563.0,2016-10-13 07:00:00,8.3,7.2,1020.0,0.0,0.0,10,13,7
559.0,2016-10-13 08:00:00,7.8,7.2,1019.4,0.0,0.0,10,13,8
559.0,2016-10-13 09:00:00,7.2,6.7,1019.3,0.0,0.0,10,13,9
556.0,2016-10-13 10:00:00,7.8,7.2,1019.2,0.0,0.0,10,13,10
564.0,2016-10-13 11:00:00,7.2,6.7,1019.1,0.0,0.0,10,13,11
553.0,2016-10-13 12:00:00,8.3,7.2,1019.0,0.0,0.0,10,13,12
553.0,2016-10-13 13:00:00,10.6,10.0,1019.1,0.0,0.0,10,13,13
557.0,2016-10-13 14:00:00,12.2,12.2,1016.2941885647716,210.0,2.1,10,13,14
581.0,2016-10-13 15:00:00,15.6,13.3,1018.1,210.0,2.6,10,13,15
593.0,2016-10-13 16:00:00,18.3,13.3,1017.7,186.1476210473924,2.6,10,13,16
592.0,2016-10-13 17:00:00,18.9,13.3,1017.8,270.0,3.6,10,13,17
599.0,2016-10-13 18:00:00,18.3,12.8,1017.4,280.0,3.6,10,13,18
582.0,2016-10-13 19:00:00,17.8,13.9,1016.9,250.0,2.6,10,13,19
612.0,2016-10-13 20:00:00,17.8,13.3,1017.6,280.0,4.1,10,13,20
589.0,2016-10-13 21:00:00,17.8,13.3,1017.7,300.0,3.6,10,13,21
589.0,2016-10-13 22:00:00,17.8,12.8,1017.9,186.1476210473924,3.4499646374520845,10,13,22
585.0,2016-10-13 23:00:00,15.6,12.2,1018.6,0.0,0.0,10,13,23
653.0,2016-10-14 00:00:00,13.9,11.7,1019.3,0.0,0.0,10,14,0
635.0,2016-10-14 01:00:00,13.9,12.2,1020.2,340.0,2.1,10,14,1
626.0,2016-10-14 02:00:00,14.4,9.4,1021.0,340.0,3.6,10,14,2
655.0,2016-10-14 03:00:00,13.3,7.8,1021.7,186.1476210473924,1.5,10,14,3
623.0,2016-10-14 04:00:00,11.7,6.7,1022.4,360.0,4.1,10,14,4
604.0,2016-10-14 05:00:00,11.1,5.6,1023.2,350.0,3.6,10,14,5
628.0,2016-10-14 06:00:00,10.6,5.0,1023.5,350.0,4.6,10,14,6
606.0,2016-10-14 07:00:00,10.0,4.4,1023.8,340.0,5.1,10,14,7
625.0,2016-10-14 08:00:00,8.9,3.9,1023.8,350.0,2.6,10,14,8
616.0,2016-10-14 09:00:00,7.2,3.3,1024.2,340.0,3.6,10,14,9
612.0,2016-10-14 10:00:00,6.7,2.8,1024.9,350.0,3.1,10,14,10
609.0,2016-10-14 11:00:00,6.1,2.2,1025.6,340.0,1.5,10,14,11
593.0,2016-10-14 12:00:00,7.8,3.3,1026.3,340.0,3.6,10,14,12
577.0,2016-10-14 13:00:00,10.0,3.9,1027.1,10.0,2.6,10,14,13
568.0,2016-10-14 14:00:00,11.7,2.8,1027.8,20.0,4.1,10,14,14
571.0,2016-10-14 15:00:00,13.3,2.8,1027.7,10.0,4.1,10,14,15
557.0,2016-10-14 16:00:00,14.4,1.7,1027.7,10.0,4.1,10,14,16
577.0,2016-10-14 17:00:00,15.0,1.7,1027.4,0.0,0.0,10,14,17
569.0,2016-10-14 18:00:00,16.7,0.6,1026.6,186.1476210473924,1.5,10,14,18
562.0,2016-10-14 19:00:00,17.8,0.6,1026.1,350.0,2.1,10,14,19
547.0,2016-10-14 20:00:00,18.3,1.7,1025.7,0.0,0.0,10,14,20
541.0,2016-10-14 21:00:00,16.7,2.2,1025.8,240.0,2.6,10,14,21
554.0,2016-10-14 22:00:00,16.1,2.2,1025.9,320.0,2.1,10,14,22
553.0,2016-10-14 23:00:00,13.3,4.4,1026.3,0.0,0.0,10,14,23
551.0,2016-10-15 00:00:00,10.6,4.4,1026.4,0.0,0.0,10,15,0
588.0,2016-10-15 01:00:00,8.9,4.4,1027.0,330.0,1.5,10,15,1
584.0,2016-10-15 02:00:00,7.8,3.9,1028.0,186.1476210473924,3.4499646374520845,10,15,2
541.0,2016-10-15 03:00:00,7.8,4.4,1028.2,0.0,0.0,10,15,3
551.0,2016-10-15 04:00:00,6.1,4.4,1028.0,350.0,2.1,10,15,4
561.0,2016-10-15 05:00:00,6.1,3.9,1027.9,360.0,2.1,10,15,5
537.0,2016-10-15 06:00:00,5.6,2.8,1027.9,0.0,0.0,10,15,6
547.0,2016-10-15 07:00:00,4.4,2.2,1027.8,340.0,1.5,10,15,7
541.0,2016-10-15 08:00:00,5.0,2.8,1027.7,360.0,2.1,10,15,8
537.0,2016-10-15 09:00:00,4.4,1.7,1027.8,360.0,1.5,10,15,9
545.0,2016-10-15 10:00:00,4.4,1.7,1028.2,340.0,2.6,10,15,10
521.0,2016-10-15 11:00:00,3.9,1.7,1028.9,10.0,2.1,10,15,11
556.0,2016-10-15 12:00:00,4.4,2.2,1029.7,0.0,0.0,10,15,12
558.0,2016-10-15 13:00:00,9.4,4.4,1030.3,40.0,2.1,10,15,13
560.0,2016-10-15 14:00:00,12.2,5.6,1030.6,50.0,1.5,10,15,14
555.0,2016-10-15 15:00:00,14.4,7.2,1030.3,100.0,2.1,10,15,15
611.0,2016-10-15 16:00:00,15.6,7.2,1029.7,186.1476210473924,2.1,10,15,16
586.0,2016-10-15 17:00:00,17.2,6.7,1028.9,186.1476210473924,3.4499646374520845,10,15,17
559.0,2016-10-15 18:00:00,17.8,6.7,1028.2,160.0,3.6,10,15,18
563.0,2016-10-15 19:00:00,18.3,6.1,1027.4,140.0,3.6,10,15,19
613.0,2016-10-15 20:00:00,18.9,6.1,1027.0,160.0,2.1,10,15,20
573.0,2016-10-15 21:00:00,18.3,6.1,1026.7,180.0,3.1,10,15,21
568.0,2016-10-15 22:00:00,16.7,6.1,1026.3,200.0,1.5,10,15,22
591.0,2016-10-15 23:00:00,15.0,6.7,1026.4,210.0,1.5,10,15,23
591.0,2016-10-16 00:00:00,12.8,7.2,1026.6,170.0,2.6,10,16,0
593.0,2016-10-16 01:00:00,11.7,7.2,1026.4,180.0,2.1,10,16,1
581.0,2016-10-16 02:00:00,11.7,7.2,1026.3,0.0,0.0,10,16,2
586.0,2016-10-16 03:00:00,10.6,7.2,1025.9,0.0,0.0,10,16,3
603.0,2016-10-16 04:00:00,9.4,6.7,1026.2,0.0,0.0,10,16,4
567.0,2016-10-16 05:00:00,7.8,6.1,1025.8,0.0,0.0,10,16,5
578.0,2016-10-16 06:00:00,7.2,5.0,1025.6,0.0,0.0,10,16,6
597.0,2016-10-16 07:00:00,6.7,5.0,1025.0,0.0,0.0,10,16,7
572.0,2016-10-16 08:00:00,7.2,5.0,1024.3,0.0,0.0,10,16,8
558.0,2016-10-16 09:00:00,5.6,3.9,1023.9,0.0,0.0,10,16,9
552.0,2016-10-16 10:00:00,5.6,4.4,1023.8,0.0,0.0,10,16,10
583.0,2016-10-16 11:00:00,5.0,4.4,1016.2941885647716,0.0,0.0,10,16,11
561.0,2016-10-16 12:00:00,6.7,6.1,1023.3,0.0,0.0,10,16,12
544.0,2016-10-16 13:00:00,8.3,7.8,1023.4,0.0,0.0,10,16,13
582.0,2016-10-16 14:00:00,11.7,10.6,1023.0,210.0,1.5,10,16,14
590.0,2016-10-16 15:00:00,15.6,11.1,1022.4,210.0,2.1,10,16,15
592.0,2016-10-16 16:00:00,18.9,12.2,1021.8,210.0,4.1,10,16,16
620.0,2016-10-16 17:00:00,20.0,12.8,1020.8,210.0,4.1,10,16,17
581.0,2016-10-16 18:00:00,20.6,13.3,1019.5,220.0,4.1,10,16,18
617.0,2016-10-16 19:00:00,19.4,12.8,1018.9,220.0,5.1,10,16,19
593.0,2016-10-16 20:00:00,20.0,12.8,1018.2,240.0,3.1,10,16,20
602.0,2016-10-16 21:00:00,20.6,13.3,1017.3,230.0,4.1,10,16,21
588.0,2016-10-16 22:00:00,19.4,13.3,1016.8,240.0,3.1,10,16,22
609.0,2016-10-16 23:00:00,18.3,13.3,1016.6,220.0,1.5,10,16,23
598.0,2016-10-17 00:00:00,17.2,13.3,1016.7,0.0,0.0,10,17,0
615.0,2016-10-17 01:00:00,16.7,13.3,1016.8,0.0,0.0,10,17,1
603.0,2016-10-17 02:00:00,14.4,12.8,1016.7,230.0,3.1,10,17,2
607.0,2016-10-17 03:00:00,16.1,13.3,1016.7,250.0,2.1,10,17,3
594.0,2016-10-17 04:00:00,15.0,13.3,1016.6,230.0,1.5,10,17,4
590.0,2016-10-17 05:00:00,15.6,13.3,1016.4,0.0,0.0,10,17,5
604.0,2016-10-17 06:00:00,15.0,12.8,1016.0,0.0,0.0,10,17,6
593.0,2016-10-17 07:00:00,15.0,12.8,1015.6,0.0,0.0,10,17,7
621.0,2016-10-17 08:00:00,14.4,13.3,1014.8,230.0,2.6,10,17,8
600.0,2016-10-17 09:00:00,15.6,13.9,1014.7,230.0,2.1,10,17,9
618.0,2016-10-17 10:00:00,15.0,13.9,1014.3,0.0,0.0,10,17,10
591.0,2016-10-17 11:00:00,15.0,13.9,1014.5,0.0,0.0,10,17,11
590.0,2016-10-17 12:00:00,15.0,13.9,1014.7,220.0,1.5,10,17,12
583.0,2016-10-17 13:00:00,17.2,15.0,1014.8,220.0,2.1,10,17,13
581.0,2016-10-17 14:00:00,19.4,15.6,1014.8,210.0,1.5,10,17,14
639.0,2016-10-17 15:00:00,22.8,15.6,1014.3,270.0,3.6,10,17,15
590.0,2016-10-17 16:00:00,25.6,15.6,1014.0,250.0,3.6,10,17,16
651.0,2016-10-17 17:00:00,26.7,15.0,1013.2,186.1476210473924,1.5,10,17,17
597.0,2016-10-17 18:00:00,27.2,15.6,1012.1,230.0,4.1,10,17,18
609.0,2016-10-17 19:00:00,27.8,15.0,1011.5,220.0,4.1,10,17,19
604.0,2016-10-17 20:00:00,26.1,16.7,1011.3,220.0,4.1,10,17,20
600.0,2016-10-17 21:00:00,26.1,15.6,1011.0,230.0,3.6,10,17,21
641.0,2016-10-17 22:00:00,25.6,15.6,1011.2,280.0,2.1,10,17,22
589.0,2016-10-17 23:00:00,23.9,15.6,1011.5,250.0,1.5,10,17,23
614.0,2016-10-18 00:00:00,22.2,15.6,1012.0,230.0,1.5,10,18,0
584.0,2016-10-18 01:00:00,20.6,16.1,1012.0,220.0,1.5,10,18,1
593.0,2016-10-18 02:00:00,20.6,15.6,1012.1,0.0,0.0,10,18,2
606.0,2016-10-18 03:00:00,19.4,15.6,1012.3,0.0,0.0,10,18,3
586.0,2016-10-18 04:00:00,18.3,15.6,1012.5,0.0,0.0,10,18,4
585.0,2016-10-18 05:00:00,17.2,15.6,1012.2,0.0,0.0,10,18,5
618.0,2016-10-18 06:00:00,16.7,15.0,1012.5,0.0,0.0,10,18,6
590.0,2016-10-18 07:00:00,16.1,14.4,1012.2,140.0,1.5,10,18,7
608.0,2016-10-18 08:00:00,15.6,13.9,1012.4,0.0,0.0,10,18,8
610.0,2016-10-18 09:00:00,14.4,13.9,1016.2941885647716,0.0,0.0,10,18,9
604.0,2016-10-18 10:00:00,15.0,13.9,1012.6,140.0,1.5,10,18,10
617.0,2016-10-18 11:00:00,15.6,14.4,1012.8,220.0,1.5,10,18,11
595.0,2016-10-18 12:00:00,15.0,15.0,1013.3,200.0,1.5,10,18,12
604.0,2016-10-18 13:00:00,17.2,16.1,1013.4,210.0,2.1,10,18,13
591.0,2016-10-18 14:00:00,20.6,17.2,1013.4,210.0,3.1,10,18,14
619.0,2016-10-18 15:00:00,22.8,17.2,1012.9,180.0,2.6,10,18,15
601.0,2016-10-18 16:00:00,24.4,17.8,1012.3,170.0,3.1,10,18,16
628.0,2016-10-18 17:00:00,26.1,17.2,1011.6,200.0,4.6,10,18,17
593.0,2016-10-18 18:00:00,27.8,16.1,1010.9,210.0,6.2,10,18,18
641.0,2016-10-18 19:00:00,28.3,15.6,1010.4,220.0,4.1,10,18,19
612.0,2016-10-18 20:00:00,28.3,15.6,1009.7,210.0,4.6,10,18,20
628.0,2016-10-18 21:00:00,27.2,15.6,1009.7,210.0,6.7,10,18,21
597.0,2016-10-18 22:00:00,25.6,16.7,1009.7,200.0,4.1,10,18,22
596.0,2016-10-18 23:00:00,23.9,16.7,1010.2,200.0,3.6,10,18,23
606.0,2016-10-19 00:00:00,22.8,16.7,1010.8,200.0,4.6,10,19,0
590.0,2016-10-19 01:00:00,21.7,16.7,1011.6,210.0,3.6,10,19,1
628.0,2016-10-19 02:00:00,20.6,16.7,1012.0,220.0,2.6,10,19,2
611.0,2016-10-19 03:00:00,20.6,16.7,1011.7,190.0,2.6,10,19,3
622.0,2016-10-19 04:00:00,20.6,17.2,1011.6,200.0,3.1,10,19,4
591.0,2016-10-19 05:00:00,20.0,17.2,1011.6,210.0,3.1,10,19,5
607.0,2016-10-19 06:00:00,19.4,17.2,1011.6,230.0,2.1,10,19,6
598.0,2016-10-19 07:00:00,20.0,16.7,1011.5,220.0,2.6,10,19,7
587.0,2016-10-19 08:00:00,20.6,17.2,1011.2,230.0,3.6,10,19,8
621.0,2016-10-19 09:00:00,20.0,17.2,1011.4,240.0,2.1,10,19,9
586.0,2016-10-19 10:00:00,20.0,16.7,1012.2,250.0,2.1,10,19,10
605.0,2016-10-19 11:00:00,19.4,16.7,1012.9,250.0,2.1,10,19,11
611.0,2016-10-19 12:00:00,20.0,16.7,1013.4,260.0,2.1,10,19,12
599.0,2016-10-19 13:00:00,22.2,17.2,1014.2,290.0,3.1,10,19,13
599.0,2016-10-19 14:00:00,23.9,17.2,1014.8,290.0,3.6,10,19,14
606.0,2016-10-19 15:00:00,25.6,17.8,1014.8,280.0,2.6,10,19,15
601.0,2016-10-19 16:00:00,27.8,17.8,1014.8,300.0,3.6,10,19,16
611.0,2016-10-19 17:00:00,28.3,16.7,1014.6,320.0,3.6,10,19,17
615.0,2016-10-19 18:00:00,28.9,16.7,1014.1,186.1476210473924,2.6,10,19,18
601.0,2016-10-19 19:00:00,29.4,16.1,1014.1,320.0,5.1,10,19,19
610.0,2016-10-19 20:00:00,28.9,15.0,1014.3,330.0,3.1,10,19,20
622.0,2016-10-19 21:00:00,28.3,15.6,1014.5,310.0,3.1,10,19,21
626.0,2016-10-19 22:00:00,27.2,15.0,1015.2,340.0,2.1,10,19,22
618.0,2016-10-19 23:00:00,25.0,13.9,1016.1,360.0,2.1,10,19,23
606.0,2016-10-20 00:00:00,23.9,11.1,1017.1,30.0,3.6,10,20,0
617.0,2016-10-20 01:00:00,22.8,10.0,1017.9,20.0,3.6,10,20,1
631.0,2016-10-20 02:00:00,21.1,9.4,1018.7,30.0,3.1,10,20,2
606.0,2016-10-20 03:00:00,19.4,9.4,1019.4,40.0,3.1,10,20,3
589.0,2016-10-20 04:00:00,18.9,9.4,1019.5,30.0,3.1,10,20,4
619.0,2016-10-20 05:00:00,17.2,9.4,1019.0,50.0,3.1,10,20,5
592.0,2016-10-20 06:00:00,17.8,9.4,1018.9,50.0,3.1,10,20,6
621.0,2016-10-20 07:00:00,17.2,10.0,1018.8,90.0,1.5,10,20,7
601.0,2016-10-20 08:00:00,17.2,10.0,1018.9,40.0,2.6,10,20,8
589.0,2016-10-20 09:00:00,16.7,10.0,1019.1,30.0,2.1,10,20,9
604.0,2016-10-20 10:00:00,17.2,10.0,1019.0,50.0,3.1,10,20,10
603.0,2016-10-20 11:00:00,16.7,10.0,1018.8,60.0,2.6,10,20,11
630.0,2016-10-20 12:00:00,16.7,10.6,1018.8,80.0,3.1,10,20,12
585.0,2016-10-20 13:00:00,17.8,12.2,1019.2,80.0,3.6,10,20,13
619.0,2016-10-20 14:00:00,20.0,14.4,1019.4,80.0,4.1,10,20,14
601.0,2016-10-20 15:00:00,21.1,15.6,1018.8,110.0,4.6,10,20,15
628.0,2016-10-20 16:00:00,22.2,16.1,1018.1,100.0,4.6,10,20,16
610.0,2016-10-20 17:00:00,23.3,17.2,1017.5,140.0,5.7,10,20,17
613.0,2016-10-20 18:00:00,23.9,17.8,1016.5,110.0,5.7,10,20,18
608.0,2016-10-20 19:00:00,22.2,17.8,1016.2,110.0,5.7,10,20,19
601.0,2016-10-20 20:00:00,22.2,17.8,1015.8,80.0,5.1,10,20,20
604.0,2016-10-20 21:00:00,21.1,17.2,1015.3,80.0,4.1,10,20,21
610.0,2016-10-20 22:00:00,20.6,17.2,1015.2,100.0,5.1,10,20,22
615.0,2016-10-20 23:00:00,20.0,17.8,1014.7,100.0,5.1,10,20,23
210.0,2016-10-21 00:00:00,20.0,18.3,1014.6,100.0,3.1,10,21,0
600.0,2016-10-21 01:00:00,20.0,18.3,1014.3,120.0,3.1,10,21,1
598.0,2016-10-21 02:00:00,18.9,17.8,1013.9,130.0,3.1,10,21,2
633.0,2016-10-21 03:00:00,18.9,17.2,1013.5,140.0,3.1,10,21,3
608.0,2016-10-21 04:00:00,18.9,16.7,1013.5,160.0,2.6,10,21,4
636.0,2016-10-21 05:00:00,18.9,17.2,1012.2,170.0,3.6,10,21,5
596.0,2016-10-21 06:00:00,19.4,18.3,1012.2,180.0,3.1,10,21,6
608.0,2016-10-21 07:00:00,20.0,17.8,1011.5,170.0,4.1,10,21,7
601.0,2016-10-21 08:00:00,19.4,17.8,1010.3,160.0,2.6,10,21,8
631.0,2016-10-21 09:00:00,19.4,17.8,1009.5,170.0,1.5,10,21,9
624.0,2016-10-21 10:00:00,19.4,17.8,1009.2,180.0,3.1,10,21,10
628.0,2016-10-21 11:00:00,19.4,17.8,1008.4,170.0,3.1,10,21,11
631.0,2016-10-21 12:00:00,18.9,17.8,1007.7,0.0,0.0,10,21,12
610.0,2016-10-21 13:00:00,20.0,18.3,1007.2,170.0,1.5,10,21,13
599.0,2016-10-21 14:00:00,20.6,18.9,1006.3,180.0,2.1,10,21,14
609.0,2016-10-21 15:00:00,22.2,18.9,1005.5,180.0,3.1,10,21,15
611.0,2016-10-21 16:00:00,22.8,18.3,1004.6,180.0,2.6,10,21,16
589.0,2016-10-21 17:00:00,23.9,18.9,1003.4,190.0,4.6,10,21,17
594.0,2016-10-21 18:00:00,24.4,17.8,1001.9,180.0,4.6,10,21,18
